Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
21/03/2026 17:16:06,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21344,311
21/03/2026 17:16:06,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,43939,522
21/03/2026 17:16:06,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,113297,2372
21/03/2026 17:16:06,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",92582,1816
21/03/2026 17:16:06,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,54280,930
21/03/2026 17:16:06,27/02/2026,GO!,29,CORTIS,40426,514
21/03/2026 17:16:06,27/02/2026,hello em có khỏe không,30,Dfoxie37,49244,782
21/03/2026 17:16:06,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,90303,1723
21/03/2026 17:16:06,27/02/2026,In Love,32,Low G,98260,1796
21/03/2026 17:16:06,27/02/2026,Người Đầu Tiên,33,Juky San,85234,1348
21/03/2026 17:16:06,27/02/2026,Panorama,34,Richie D. ICY,43551,709
21/03/2026 17:16:06,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,72438,1153
21/03/2026 17:16:06,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",106020,2115
21/03/2026 17:16:06,27/02/2026,EYES CLOSED,37,JISOO,16083,274
21/03/2026 17:16:06,27/02/2026,Không Thời Gian,38,Dương Domic,99153,1726
21/03/2026 17:16:06,27/02/2026,Không Buông,39,Hngle,179342,3663
21/03/2026 17:16:06,27/02/2026,The Fate of Ophelia,40,Taylor Swift,50817,851
21/03/2026 17:16:06,27/02/2026,Kho Báu,41,(S)TRONG,182785,5356
21/03/2026 17:16:06,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,117968,2807
21/03/2026 17:16:06,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,198184,5067
21/03/2026 17:16:06,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,127077,1762
21/03/2026 17:16:06,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21302,336
21/03/2026 17:16:06,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38634,532
21/03/2026 17:16:06,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,91621,1247
21/03/2026 17:16:06,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,250728,6261
21/03/2026 17:16:06,27/02/2026,Khi 22,49,Ricky Star,34960,542
21/03/2026 17:16:06,27/02/2026,Golden,50,HUNTR/X,55876,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
22/03/2026 17:16:15,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,105032,2652
22/03/2026 17:16:15,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,60103,1165
22/03/2026 17:16:15,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,16225,417
22/03/2026 17:16:15,27/02/2026,Anh Tên Là,4,Anh Bằng,25226,468
22/03/2026 17:16:15,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,49681,874
22/03/2026 17:16:15,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,37354,756
22/03/2026 17:16:15,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,48250,2069
22/03/2026 17:16:15,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,11782,268
22/03/2026 17:16:15,27/02/2026,Ai Ngoài Anh,9,VSTRA,82640,1658
22/03/2026 17:16:15,27/02/2026,50 Năm Về Sau,10,F47,99956,3458
22/03/2026 17:16:15,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,24113,366
22/03/2026 17:16:15,27/02/2026,Dạo Này,12,Obito,44759,856
22/03/2026 17:16:15,27/02/2026,Gió Đưa Tình,13,Wren Evans,30805,522
22/03/2026 17:16:15,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",93019,1922
22/03/2026 17:16:15,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29109,800
22/03/2026 17:16:15,27/02/2026,OVERDRIVE,16,TWS,10837,173
22/03/2026 17:16:15,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,20807,290
22/03/2026 17:16:15,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,16770,200
22/03/2026 17:16:15,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24216,353
22/03/2026 17:16:15,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,142263,3611
22/03/2026 17:16:15,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21453,318
22/03/2026 17:16:15,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,47824,754
22/03/2026 17:16:15,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,104025,2359
22/03/2026 17:16:15,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21368,311
22/03/2026 17:16:15,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,44115,523
22/03/2026 17:16:15,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,113628,2379
22/03/2026 17:16:15,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",92775,1821
22/03/2026 17:16:15,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,54616,932
22/03/2026 17:16:15,27/02/2026,GO!,29,CORTIS,40620,515
22/03/2026 17:16:15,27/02/2026,hello em có khỏe không,30,Dfoxie37,49478,787
22/03/2026 17:16:15,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,90611,1729
22/03/2026 17:16:15,27/02/2026,In Love,32,Low G,98718,1808
22/03/2026 17:16:15,27/02/2026,Người Đầu Tiên,33,Juky San,85441,1348
22/03/2026 17:16:15,27/02/2026,Panorama,34,Richie D. ICY,43724,709
22/03/2026 17:16:15,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,72745,1158
22/03/2026 17:16:15,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",106225,2119
22/03/2026 17:16:15,27/02/2026,EYES CLOSED,37,JISOO,16091,274
22/03/2026 17:16:15,27/02/2026,Không Thời Gian,38,Dương Domic,99414,1727
22/03/2026 17:16:15,27/02/2026,Không Buông,39,Hngle,180148,3683
22/03/2026 17:16:15,27/02/2026,The Fate of Ophelia,40,Taylor Swift,50992,857
22/03/2026 17:16:15,27/02/2026,Kho Báu,41,(S)TRONG,183026,5361
22/03/2026 17:16:15,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,118249,2808
22/03/2026 17:16:15,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,198504,5071
22/03/2026 17:16:15,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,127383,1765
22/03/2026 17:16:15,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21368,338
22/03/2026 17:16:15,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38741,535
22/03/2026 17:16:15,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,91909,1247
22/03/2026 17:16:15,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,251019,6269
22/03/2026 17:16:15,27/02/2026,Khi 22,49,Ricky Star,35019,542
22/03/2026 17:16:15,27/02/2026,Golden,50,HUNTR/X,56103,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
23/03/2026 17:41:39,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,105814,2700
23/03/2026 17:41:39,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,60576,1181
23/03/2026 17:41:39,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,16418,422
23/03/2026 17:41:39,27/02/2026,Anh Tên Là,4,Anh Bằng,25674,478
23/03/2026 17:41:39,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,50871,891
23/03/2026 17:41:39,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,37598,760
23/03/2026 17:41:39,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,48410,2085
23/03/2026 17:41:39,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,11953,270
23/03/2026 17:41:39,27/02/2026,Ai Ngoài Anh,9,VSTRA,83122,1667
23/03/2026 17:41:39,27/02/2026,50 Năm Về Sau,10,F47,101690,3515
23/03/2026 17:41:39,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,24620,374
23/03/2026 17:41:39,27/02/2026,Dạo Này,12,Obito,44999,858
23/03/2026 17:41:39,27/02/2026,Gió Đưa Tình,13,Wren Evans,30951,522
23/03/2026 17:41:39,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",93360,1930
23/03/2026 17:41:39,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29230,801
23/03/2026 17:41:39,27/02/2026,OVERDRIVE,16,TWS,10916,178
23/03/2026 17:41:39,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,21037,300
23/03/2026 17:41:39,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,16923,206
23/03/2026 17:41:39,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24332,354
23/03/2026 17:41:39,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,142580,3617
23/03/2026 17:41:39,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21555,321
23/03/2026 17:41:39,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,48115,758
23/03/2026 17:41:39,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,104367,2365
23/03/2026 17:41:39,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21390,311
23/03/2026 17:41:39,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,44312,525
23/03/2026 17:41:39,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,113995,2390
23/03/2026 17:41:39,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",92989,1821
23/03/2026 17:41:39,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,54933,938
23/03/2026 17:41:39,27/02/2026,GO!,29,CORTIS,40786,520
23/03/2026 17:41:39,27/02/2026,hello em có khỏe không,30,Dfoxie37,49729,794
23/03/2026 17:41:39,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,90909,1734
23/03/2026 17:41:39,27/02/2026,In Love,32,Low G,99140,1811
23/03/2026 17:41:39,27/02/2026,Người Đầu Tiên,33,Juky San,85664,1350
23/03/2026 17:41:39,27/02/2026,Panorama,34,Richie D. ICY,43875,709
23/03/2026 17:41:39,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,72943,1159
23/03/2026 17:41:39,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",106442,2125
23/03/2026 17:41:39,27/02/2026,EYES CLOSED,37,JISOO,16110,274
23/03/2026 17:41:39,27/02/2026,Không Thời Gian,38,Dương Domic,99687,1731
23/03/2026 17:41:39,27/02/2026,Không Buông,39,Hngle,180919,3697
23/03/2026 17:41:39,27/02/2026,The Fate of Ophelia,40,Taylor Swift,51205,858
23/03/2026 17:41:39,27/02/2026,Kho Báu,41,(S)TRONG,183255,5368
23/03/2026 17:41:39,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,118519,2811
23/03/2026 17:41:39,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,118519,0
23/03/2026 17:41:39,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,127679,1769
23/03/2026 17:41:39,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21447,339
23/03/2026 17:41:39,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38888,535
23/03/2026 17:41:39,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,92210,1253
23/03/2026 17:41:39,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,251264,6275
23/03/2026 17:41:39,27/02/2026,Khi 22,49,Ricky Star,35097,543
23/03/2026 17:41:39,27/02/2026,Golden,50,HUNTR/X,56276,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
24/03/2026 17:45:49,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,106602,2720
24/03/2026 17:45:49,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,61065,1192
24/03/2026 17:45:49,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,16634,426
24/03/2026 17:45:49,27/02/2026,Anh Tên Là,4,Anh Bằng,26125,485
24/03/2026 17:45:49,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,52186,922
24/03/2026 17:45:49,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,37868,762
24/03/2026 17:45:49,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,48578,2089
24/03/2026 17:45:49,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,12142,272
24/03/2026 17:45:49,27/02/2026,Ai Ngoài Anh,9,VSTRA,83644,1669
24/03/2026 17:45:49,27/02/2026,50 Năm Về Sau,10,F47,103541,3572
24/03/2026 17:45:49,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,25116,384
24/03/2026 17:45:49,27/02/2026,Dạo Này,12,Obito,45267,859
24/03/2026 17:45:49,27/02/2026,Gió Đưa Tình,13,Wren Evans,31139,525
24/03/2026 17:45:49,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",93732,1933
24/03/2026 17:45:49,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29360,803
24/03/2026 17:45:49,27/02/2026,OVERDRIVE,16,TWS,10998,179
24/03/2026 17:45:49,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,21288,305
24/03/2026 17:45:49,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,17099,210
24/03/2026 17:45:49,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24446,354
24/03/2026 17:45:49,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,142907,3624
24/03/2026 17:45:49,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21655,325
24/03/2026 17:45:49,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,48452,764
24/03/2026 17:45:49,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,104750,2369
24/03/2026 17:45:49,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21408,311
24/03/2026 17:45:49,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,44545,526
24/03/2026 17:45:49,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,114341,2403
24/03/2026 17:45:49,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",93224,1825
24/03/2026 17:45:49,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,55282,942
24/03/2026 17:45:49,27/02/2026,GO!,29,CORTIS,40970,523
24/03/2026 17:45:49,27/02/2026,hello em có khỏe không,30,Dfoxie37,49977,799
24/03/2026 17:45:49,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,91264,1741
24/03/2026 17:45:49,27/02/2026,In Love,32,Low G,99544,1817
24/03/2026 17:45:49,27/02/2026,Người Đầu Tiên,33,Juky San,85913,1352
24/03/2026 17:45:49,27/02/2026,Panorama,34,Richie D. ICY,44033,709
24/03/2026 17:45:49,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,73154,1163
24/03/2026 17:45:49,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",106693,2129
24/03/2026 17:45:49,27/02/2026,EYES CLOSED,37,JISOO,16114,274
24/03/2026 17:45:49,27/02/2026,Không Thời Gian,38,Dương Domic,99986,1737
24/03/2026 17:45:49,27/02/2026,Không Buông,39,Hngle,181793,3704
24/03/2026 17:45:49,27/02/2026,The Fate of Ophelia,40,Taylor Swift,51376,862
24/03/2026 17:45:49,27/02/2026,Kho Báu,41,(S)TRONG,183556,5370
24/03/2026 17:45:49,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,118813,2813
24/03/2026 17:45:49,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,199197,5092
24/03/2026 17:45:49,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,128014,1773
24/03/2026 17:45:49,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21550,339
24/03/2026 17:45:49,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,39044,536
24/03/2026 17:45:49,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,92537,1256
24/03/2026 17:45:49,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,251512,6280
24/03/2026 17:45:49,27/02/2026,Khi 22,49,Ricky Star,35169,544
24/03/2026 17:45:49,27/02/2026,Golden,50,HUNTR/X,56439,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
25/03/2026 17:48:54,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,107407,2747
25/03/2026 17:48:54,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,61527,1208
25/03/2026 17:48:54,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,16856,428
25/03/2026 17:48:54,27/02/2026,Anh Tên Là,4,Anh Bằng,26589,489
25/03/2026 17:48:54,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,53484,936
25/03/2026 17:48:54,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,38125,764
25/03/2026 17:48:54,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,48738,2090
25/03/2026 17:48:54,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,12336,274
25/03/2026 17:48:54,27/02/2026,Ai Ngoài Anh,9,VSTRA,84127,1677
25/03/2026 17:48:54,27/02/2026,50 Năm Về Sau,10,F47,105399,3622
25/03/2026 17:48:54,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,25587,391
25/03/2026 17:48:54,27/02/2026,Dạo Này,12,Obito,45527,867
25/03/2026 17:48:54,27/02/2026,Gió Đưa Tình,13,Wren Evans,31332,528
25/03/2026 17:48:54,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",94051,1934
25/03/2026 17:48:54,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29500,805
25/03/2026 17:48:54,27/02/2026,OVERDRIVE,16,TWS,11079,180
25/03/2026 17:48:54,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,21511,310
25/03/2026 17:48:54,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,17269,210
25/03/2026 17:48:54,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24569,356
25/03/2026 17:48:54,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,143225,3627
25/03/2026 17:48:54,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21761,326
25/03/2026 17:48:54,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,48786,768
25/03/2026 17:48:54,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,105117,2372
25/03/2026 17:48:54,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21432,311
25/03/2026 17:48:54,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,44753,526
25/03/2026 17:48:54,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,114725,2419
25/03/2026 17:48:54,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",93462,1829
25/03/2026 17:48:54,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,55612,951
25/03/2026 17:48:54,27/02/2026,GO!,29,CORTIS,41154,523
25/03/2026 17:48:54,27/02/2026,hello em có khỏe không,30,Dfoxie37,50254,801
25/03/2026 17:48:54,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,91614,1747
25/03/2026 17:48:54,27/02/2026,In Love,32,Low G,99924,1825
25/03/2026 17:48:54,27/02/2026,Người Đầu Tiên,33,Juky San,86145,1355
25/03/2026 17:48:54,27/02/2026,Panorama,34,Richie D. ICY,44150,710
25/03/2026 17:48:54,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,73382,1167
25/03/2026 17:48:54,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",106957,2134
25/03/2026 17:48:54,27/02/2026,EYES CLOSED,37,JISOO,16121,275
25/03/2026 17:48:54,27/02/2026,Không Thời Gian,38,Dương Domic,100285,1738
25/03/2026 17:48:54,27/02/2026,Không Buông,39,Hngle,182673,3724
25/03/2026 17:48:54,27/02/2026,The Fate of Ophelia,40,Taylor Swift,51584,864
25/03/2026 17:48:54,27/02/2026,Kho Báu,41,(S)TRONG,183855,5385
25/03/2026 17:48:54,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,119107,2819
25/03/2026 17:48:54,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,199532,5101
25/03/2026 17:48:54,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,128374,1777
25/03/2026 17:48:54,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21612,339
25/03/2026 17:48:54,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,39186,539
25/03/2026 17:48:54,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,92844,1265
25/03/2026 17:48:54,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,251752,6284
25/03/2026 17:48:54,27/02/2026,Khi 22,49,Ricky Star,35238,545
25/03/2026 17:48:54,27/02/2026,Golden,50,HUNTR/X,56604,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
26/03/2026 17:50:35,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,108184,2768
26/03/2026 17:50:35,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,61992,1220
26/03/2026 17:50:35,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,17056,432
26/03/2026 17:50:35,27/02/2026,Anh Tên Là,4,Anh Bằng,27027,497
26/03/2026 17:50:35,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,54698,956
26/03/2026 17:50:35,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,38372,765
26/03/2026 17:50:35,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,48915,2093
26/03/2026 17:50:35,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,12545,276
26/03/2026 17:50:35,27/02/2026,Ai Ngoài Anh,9,VSTRA,84645,1691
26/03/2026 17:50:35,27/02/2026,50 Năm Về Sau,10,F47,107164,3676
26/03/2026 17:50:35,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,26058,399
26/03/2026 17:50:35,27/02/2026,Dạo Này,12,Obito,45781,869
26/03/2026 17:50:35,27/02/2026,Gió Đưa Tình,13,Wren Evans,31537,530
26/03/2026 17:50:35,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",94383,1941
26/03/2026 17:50:35,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29644,811
26/03/2026 17:50:35,27/02/2026,OVERDRIVE,16,TWS,11171,181
26/03/2026 17:50:35,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,21757,312
26/03/2026 17:50:35,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,17445,211
26/03/2026 17:50:35,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24698,358
26/03/2026 17:50:35,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,143535,3632
26/03/2026 17:50:35,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21871,327
26/03/2026 17:50:35,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,49117,771
26/03/2026 17:50:35,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,105491,2379
26/03/2026 17:50:35,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21465,311
26/03/2026 17:50:35,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,44961,530
26/03/2026 17:50:35,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,115072,2429
26/03/2026 17:50:35,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",93690,1834
26/03/2026 17:50:35,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,55978,955
26/03/2026 17:50:35,27/02/2026,GO!,29,CORTIS,41348,524
26/03/2026 17:50:35,27/02/2026,hello em có khỏe không,30,Dfoxie37,50516,802
26/03/2026 17:50:35,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,91941,1756
26/03/2026 17:50:35,27/02/2026,In Love,32,Low G,100308,1833
26/03/2026 17:50:35,27/02/2026,Người Đầu Tiên,33,Juky San,86377,1357
26/03/2026 17:50:35,27/02/2026,Panorama,34,Richie D. ICY,44283,714
26/03/2026 17:50:35,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,73617,1168
26/03/2026 17:50:35,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",107210,2139
26/03/2026 17:50:35,27/02/2026,EYES CLOSED,37,JISOO,16132,275
26/03/2026 17:50:35,27/02/2026,Không Thời Gian,38,Dương Domic,100584,1740
26/03/2026 17:50:35,27/02/2026,Không Buông,39,Hngle,183480,3750
26/03/2026 17:50:35,27/02/2026,The Fate of Ophelia,40,Taylor Swift,51769,867
26/03/2026 17:50:35,27/02/2026,Kho Báu,41,(S)TRONG,184110,5391
26/03/2026 17:50:35,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,119416,2823
